feature1,age,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,target
0.068299554,57,0,0.171687505,11916,12,0,1,0,3,0
0.9999998999999999,64,0,58.0, ,2,0,0,0,0,0
0.593820088,47,0,0.321290539,5950,11,0,1,0,0,0
0.035480465,53,0,0.441414972,8508,5,0,1,0,1,0
0.456163596,71,0,1092.0, ,4,0,1,0,0,0
0.027330297000000003,50,0,0.076223641,5168,7,0,0,0,1,0
0.35547954200000004,30,0,0.32245843,4750,7,0,1,0,3,0
0.91538974,31,0,0.193083101,6100,4,1,0,1,2,1
0.933846215,60,1,20.385784047999998,1842,24,0,2,0,0,1
0.0,29,0,0.004329004,1300,2,0,0,0,0,0
0.010541446999999999,37,0,0.486147655,6460,15,0,2,0,0,0
1.0,37,2,0.730017762,4503,7,1,2,2,1,1
0.005527583000000001,45,0,1265.0, ,17,0,1,0,0,0
0.195400383,33,0,1106.0, ,10,0,0,0,2,0
0.081502803,48,0,0.157667013,17333,8,0,2,0,1,0
0.503842084,67,0,0.424257304,8145,24,0,2,0,1,0
0.006354005,47,0,0.206820983,7300,10,0,1,0,0,0
0.83400664,36,0,0.332916704,11200,8,0,2,0,0,0
0.9999998999999999,29,0,0.004329004,1300,2,0,0,0,0,0
0.025350563,61,0,0.04854831,2100,19,0,0,0,0,0
0.098417815,45,1,0.375461076,5150,20,0,1,0,2,0
0.9999998999999999,30,0,0.040958394,6176,2,0,0,0,0,0
0.9999998999999999,40,0,0.004329004,3100,2,0,0,0,3,0
0.0,83,0,0.215049073,4584,4,0,1,0,0,0
0.636112739,42,0,0.249557313,8470,6,0,1,0,3,0
0.906520827,77,1,0.297131148,10735,9,0,1,0,1,0
0.020423788000000002,42,0,0.416226253,7000,11,0,2,0,1,0
0.09263568300000001,47,0,14300.5,1300,7,0,3,0,2,0
0.885409,57,0,0.215986709,5416,15,0,0,0,0,0
0.128365281,45,0,125.0, ,2,0,0,0,0,0
0.007241101999999999,54,0,0.229300753,9166,7,0,2,0,2,0
0.0,50,0,4732.0, ,11,0,4,0,0,0
0.875758322,49,0,4442.0, ,14,0,2,0,1,0
0.425966842,36,0,3764.0, ,9,0,2,0,0,0
0.9999998999999999,29,0,0.186194369,1300,2,0,0,0,0,0
0.03167818,39,0,0.411886662,7234,14,0,1,0,3,0
0.0,39,2,0.047596383,2100,4,2,0,0,0,1
0.0,48,0,1816.0, ,3,0,1,0,0,0
0.113246721,44,0,0.464304699,25000,24,0,4,0,0,0
0.028542545,64,0,94.0, ,11,0,0,0,0,0
0.9999998999999999,50,0,0.28571428600000004,8833,4,0,1,0,2,0
0.645885498,60,0,0.422863085,25000,24,0,3,0,0,0
0.501565979,62,0,0.157475394,6400,9,0,0,0,0,0
0.20955707,69,1,0.927088363,2070,12,0,2,0,0,0
0.9999998999999999,29,0,0.064623584,1500,2,0,0,0,0,0
0.874971807,54,3,0.588711855,3702,15,1,1,1,2,0
0.26925748899999996,44,0,0.607594937,1500,7,0,0,0,3,0
0.015749821,51,0,10.865134865,1300,24,0,2,0,4,0
0.75444911,29,2,0.9273817459999999,1500,8,1,0,0,0,0
0.628999268,48,1,0.314814815,10583,11,0,3,0,2,0
0.284225615,75,0,0.311619452,6600,15,0,2,0,0,0
0.288213073,54,0,0.320421821,4930,8,0,1,0,0,0
0.0,44,0,0.474693252,2607,3,0,1,0,4,0
0.025730016,48,0,1566.0, ,10,0,1,0,0,0
0.9139384429999999,35,1,0.9966703659999999,1300,6,0,0,0,4,0
0.17910705100000002,81,0,0.455252438,8100,7,0,4,0,0,0
0.08127200799999999,58,0,10.511047755,2805,16,0,2,0,0,0
0.48394331,63,0,0.189377553,4160,5,0,0,0,0,0
0.497812555,79,0,0.247785925,10500,6,0,1,0,0,0
0.401636276,55,0,0.308719346,7339,12,0,1,0,0,0
0.052889739000000005,53,0,0.236929074,11800,13,0,2,0,4,0
1.0,65,2,3223.0, ,13,0,0,2,1,0
0.286897892,52,0,0.278368186,2916,10,0,0,0,2,0
0.061301627000000004,40,1,0.854557641,4475,9,0,2,0,4,1
0.046753835,63,0,0.241269452,8160,17,0,2,0,0,0
0.318442358,48,0,0.26148582600000003,8183,11,0,1,0,2,0
0.204595135,32,0,0.509460907,2800,4,0,2,0,0,0
0.028683882,69,0,130.0, ,6,0,0,0,0,0
0.00175993,67,0,0.004329004, ,5,0,0,0,0,0
0.0,58,0,0.264157341,2948,10,0,0,0,0,0
0.0,74,0,0.004329004,4203,4,0,0,0,0,0
0.10664733400000001,46,0,0.266368715,8949,5,0,1,0,4,0
0.259017232,62,0,0.264458843,4166,12,0,0,0,0,0
0.0,58,0,0.094976256,4000,5,0,0,0,2,0
0.005987364,67,0,0.004329004,5000,10,0,0,0,0,0
0.615076933,63,0,0.158820841,4375,6,0,1,0,0,0
0.0,43,0,2792.0, ,5,0,1,0,0,0
0.115478045,50,0,0.447191237,9950,19,0,3,0,2,0
0.8458902620000001,75,0,4981.0, ,16,0,2,0,0,0
0.023184418,76,0,0.17744627600000001,9585,8,0,1,0,1,0
0.052916368,42,0,0.062472695999999994,2288,7,0,0,0,0,0
0.221050718,29,0,0.011996001000000001,3000,2,0,0,0,0,0
0.536263389,43,1,10.589337776,2400,8,0,2,0,3,0
0.9999998999999999,36,0,0.012699788,25000,2,2,0,0,0,1
0.08153819799999999,61,0,0.528384279,2518,8,0,1,0,0,0
0.167183282,30,0,0.102206985,4666,3,0,0,0,0,0
0.7603458359999999,55,1,0.149838122,9883,9,0,0,0,0,0
0.01555156,59,0,0.06732772299999999,12000,10,0,1,0,0,0
0.7714145859999999,51,0,0.124975005,5000,6,0,0,0,0,0
0.097708432,41,0,0.316273675,25000,12,0,4,0,2,0
0.017499514,58,0,18.0, ,4,0,0,0,0,0
0.198790608,49,0,0.568181818,3299,10,0,1,0,0,0
0.041150826,56,0,588.0, ,11,0,0,0,0,0
0.087440801,53,0,0.48325847299999997,9795,19,0,3,0,0,0
0.9999998999999999,29,0,0.15842079,2000,2,0,0,1,0,0
1.0,31,1,0.273456295,2493,5,1,0,0,0,0
0.150876703,39,0,14320.5,1300,7,0,2,0,3,0
0.026288305,48,0,0.276075318,10833,4,0,1,0,2,0
0.163941909,57,1,4106.0, ,12,0,3,0,0,0
0.009699515,75,0,0.248172757,3009,3,0,1,0,0,0
0.11398659,30,0,0.324890497,5250,8,0,1,0,2,0
0.36338474600000004,71,1,0.159651669,6200,11,0,0,0,0,0
0.03929532,52,0,0.306584877,7987,8,0,1,0,4,0
0.9999998999999999,41,1,0.36649453200000004,6583,9,0,1,0,1,0
0.444588885,30,0,0.23703356,4260,8,0,0,0,0,0
0.230961506,44,0,0.10636106099999999,7765,6,0,1,0,0,0
0.131198158,59,0,0.306791569,8539,10,0,2,0,0,0
0.967092405,48,0,0.27808846,5900,5,0,0,0,3,0
0.0,68,0,0.004329004,1300,2,0,0,0,0,0
0.020962317,61,0,143.0, ,11,0,0,0,0,0
0.9999998999999999,48,2,374.0, ,4,0,0,0,2,0
0.028899684,80,0,0.004329004,6000,5,0,0,0,0,0
0.97049592,61,0,0.170324846,3416,8,0,0,0,0,0
0.302065803,51,0,10.443541836,1300,10,0,1,0,0,0
0.296727911,58,0,0.266981349,8685,21,0,1,0,1,0
0.003274757,77,0,0.09338521400000001,2055,4,0,0,0,0,0
0.059100294000000005,66,0,0.061134632,5904,12,0,0,0,0,0
0.053998457,44,0,0.688937093,2304,4,0,1,0,2,0
0.010312724,65,0,0.004329004,10000,15,0,0,0,0,0
0.033297186,70,0,0.473914402,3200,14,0,1,0,1,0
0.42050913700000003,40,1,0.444017141,9100,18,0,2,0,0,0
0.045226573,38,0,0.225505443,4500,10,0,1,0,3,0
0.069926204,45,0,0.509164969,5400,6,0,1,0,0,0
0.051525412,65,0,0.228966785,25000,21,0,2,0,0,0
0.7958115179999999,32,0,10.001249479,2400,5,1,1,0,0,1
0.363674235,29,0,0.293502953,2200,12,0,0,0,0,0
0.43674585,66,0,0.258623563,6000,9,0,0,0,0,0
0.9062946390000001,62,0,0.701714286,7874,4,0,3,1,2,0
0.763278763,45,0,0.894317175,7900,24,0,2,0,3,0
0.962895285,68,4,0.45943411,6396,8,0,2,0,0,0
0.393734746,47,0,0.333425913,7200,13,0,1,0,2,0
0.5469537520000001,32,0,0.276059565,6110,5,0,1,0,2,1
0.582295264,40,0,0.35660271200000004,16000,8,0,3,0,2,0
0.0,55,1,0.097214161,3445,7,0,0,0,0,0
0.9999998999999999,32,1,0.298995622,3882,6,0,0,0,3,0
0.024537465,66,0,0.219134828,9500,9,0,1,0,1,0
0.344812264,36,0,0.141096734,6491,7,0,0,0,0,0
1.0,39,2,0.5744404329999999,6924,6,3,4,2,0,1
0.9999998999999999,42,0,0.487872488,2885,4,0,1,0,0,0
0.0060981609999999995,57,0,0.77703716,6000,19,0,3,0,0,1
0.043850769000000005,35,0,0.01079784,5000,13,0,0,0,0,0
0.9999998999999999,29,0,0.40542469700000006,1400,2,0,0,0,0,0
0.9999998999999999,62,0,0.04965839,6000,2,0,0,0,0,0
0.769567255,31,1,0.292387543,1733,6,0,0,1,1,0
0.9999998999999999,43,3,10.024390244,5616,4,0,2,1,0,1
0.006684601,44,0,0.157145069,6458,7,0,1,0,1,0
0.041054724,64,0,0.133470226,11200,24,0,1,0,0,0
0.059132425999999995,46,0,0.144530134,3500,6,0,0,0,1,0
0.358018751,56,0,0.677190121,8583,17,0,3,0,3,0
0.0,38,1,1878.0, ,9,0,1,0,0,0
0.36273099700000005,35,0,0.464581663,3740,13,0,1,0,0,0
0.0,53,0,2269.0, ,13,1,1,0,0,0
0.203628959,56,0,1538.0, ,8,0,1,0,0,0
0.0,43,1,0.42870905600000003,6227,9,0,3,0,0,0
0.9999998999999999,37,0,0.004329004, ,2,1,0,0,0,0
0.509414647,45,0,10.267622063,6000,11,0,4,0,2,0
0.24041301399999998,45,0,0.438159879,9281,10,0,2,0,2,0
0.325184048,49,0,0.204569797,2800,6,0,0,0,1,0
0.147604458,48,0,4210.0, ,16,0,3,0, ,0
0.154554943,57,0,0.35990848299999995,5681,10,0,1,0,0,0
0.356869547,33,0,0.466912809,3520,7,0,1,0,0,0
0.007088428000000001,55,0,0.37242524899999996,3009,6,0,1,0,0,0
0.10129554,50,1,0.40941207799999996,7500,15,0,2,0,2,1
0.037616541,45,0,0.518653987,4100,9,0,2,0,1,0
0.113997185,71,1,0.07153895099999999,11000,10,0,0,0,1,0
0.571941339,70,0,0.335807601,3367,7,0,0,0,0,0
0.801927817,62,0,0.542357189,10800,15,0,2,0,1,0
0.049105389000000006,81,0,0.044173787,5500,4,0,0,0,0,0
0.030438282,73,0,0.117101035,2800,8,0,3,0,0,0
0.938123752,29,0,14.0, ,2,0,0,0,0,0
0.22664376,43,0,0.436691664,9200,14,0,2,0,3,0
0.60638414,61,0,0.712761905,2624,12,0,0,0,0,0
0.9209649259999999,68,0,0.193385867,7740,5,0,1,0,1,0
0.057161838,68,0,1646.0, ,3,0,1,0,0,0
0.55856825,66,0,0.5396222070000001,8681,14,0,2,0,0,0
1.0,30,0,0.11396343800000001,2570,4,3,0,0,3,1
0.7529453770000001,44,0,0.259163273,2700,4,0,0,0,0,0
0.04253572,52,0,0.38269290799999994,3200,13,0,1,0,2,0
0.028275232999999997,74,0,0.629415543,6227,9,0,3,0,0,0
0.9999998999999999,44,0,1766.0, ,2,0,1,0,0,0
0.288359243,29,1,0.114104223,8500,5,0,0,0,0,0
0.081071193,44,0,0.332041747,16000,9,0,4,0,3,0
0.767038986,64,1,0.7067183459999999,5417,22,0,1,0,0,0
0.0,40,1,0.10393369300000001,7600,10,0,0,0,2,0
0.20797400300000002,50,0,0.6068931879999999,6150,5,0,3,0,2,0
0.656673296,49,1,3406.0, ,15,0,1,0,0,1
0.499229011,58,0,0.431972598,17808,11,0,1,0,1,0
0.052523729000000005,65,0,0.112877264,4969,5,0,0,0,0,0
0.091660473,66,0,3389.0, ,21,0,4,1,1,0
0.057423432,67,0,0.24910036,2500,6,0,0,0,0,0
0.010849185,63,0,0.311586052,8000,9,0,4,0,0,0
0.006634296,33,0,0.030675917,25000,5,0,0,0,1,0
0.0,34,1,0.327467811,2329,5,0,0,0,0,0
0.0,61,0,0.240268552,14000,7,0,3,0,0,0
0.43196485700000004,61,0,0.31730547,21628,22,0,0,0,2,0
0.9999998999999999,56,0,0.175364927,5000,2,0,1,0,1,0
0.3436571,64,0,0.253621789,10353,5,0,2,0,0,0
0.427797684,45,0,0.028455285,5411,2,0,0,0,0,0
0.035968544,50,0,1080.0, ,4,0,1,0,0,0
0.008266116,40,0,0.23460688300000002,9500,7,0,2,0,2,0
0.044418747,46,0,0.47036546100000004,5280,10,0,1,0,2,0
0.0,51,0,310.0, ,9,0,0,0,0,0
0.091313403,58,0,0.117600941,2550,9,0,0,0,0,0
0.9999998999999999,43,1,2097.0, ,7,0,1,0,0,0
0.9999998999999999,66,0,0.004329004, ,2,0,0,0,0,0
0.92908056,29,0,0.28830874,6166,4,0,0,0,1,0
0.9999998999999999,29,1,0.597294485,1300,6,2,0,1,0,1
0.04018482,64,2,2433.0, ,19,0,1,0,0,0
0.625863532,29,0,0.136429608,6200,2,0,0,0,0,0
0.6987546590000001,32,0,0.159275684,2705,6,0,0,0,0,0
0.297824049,60,0,791.0, ,7,0,2,0,0,0
0.388584885,66,0,0.645362432,2565,8,0,1,0,1,0
0.321204378,54,0,0.30696163,8000,9,0,3,0,3,0
0.9999998999999999,29,0,0.06456571900000001,1300,2,0,0,1,0,0
1.0,49,3,0.322621035,9583,12,1,1,0,0,0
0.100263752,43,0,0.458429266,3908,23,0,0,0,0,0
0.088297057,48,0,0.594488189,3809,6,0,2,0,0,0
0.23038128800000002,54,0,0.327534493,3333,5,0,0,0,2,0
0.9999998999999999,32,1,0.121794872,5615,4,1,0,0,1,0
0.029239372000000003,57,0,0.157172491,18800,11,0,1,0,3,0
0.0,82,0,0.06944444400000001,1871,2,0,0,0,0,0
0.04898462,57,0,0.321297634,9000,11,0,2,0,0,0
0.0,66,0,0.004329004, ,7,0,0,0,0,0
0.918204837,55,0,0.17366559,6500,7,0,0,0,0,0
0.209135933,46,0,0.490677818,5738,14,0,1,0,2,0
0.663885973,53,1,1346.0, ,7,0,1,0,0,0
0.19575154600000003,31,0,0.037367158,2916,6,0,0,0,0,0
0.33884170700000005,63,0,0.283535176,10816,9,0,1,0,0,0
0.926952813,61,0,1467.0, ,5,0,1,0,0,0
1.0,29,1,0.521025641,1300,4,1,0,1,0,0
0.699860028,68,0,0.22501967,5083,6,0,3,0,0,0
0.24578002399999999,35,1,374.0,1300,11,0,0,0,2,0
0.9999998999999999,87,0,0.004329004, ,2,0,0,0,0,0
0.606664332,57,1,0.33038147100000004,10275,16,0,2,0,1,0
0.8818082309999999,80,1,2618.0, ,10,0,1,1,0,1
0.20063419899999999,47,0,0.514868199,7700,17,0,2,0,1,0
0.018635121,87,0,0.004329004,10500,5,0,0,0,0,0
0.53022526,37,0,0.48886815100000003,7500,8,0,2,0,0,0
0.065113251,34,0,264.0, ,6,0,0,0, ,0
0.0,60,0,0.18893146,11744,13,0,2,0,0,0
0.97692103,42,0,0.469506099,5000,6,0,3,0,1,0
0.023139537,58,0,1253.0, ,5,0,1,0,0,0
0.6677639129999999,61,0,3111.0, ,19,0,0,0,0,0
0.352963921,30,0,0.5395919779999999,5783,7,0,2,0,0,0
0.067860005,37,0,1070.0, ,6,0,1,0, ,0
0.182053288,61,0,0.46595520799999995,6652,15,0,2,0,0,0
0.032245524,49,0,1635.0, ,7,0,1,0,0,0
0.135781786,71,0,155.0, ,4,0,0,0,0,0
0.012335325,69,0,0.011195522,2500,6,0,0,0,0,0
0.052475979000000006,70,0,0.014394242,2500,10,0,0,0,0,0
0.286000133,42,0,0.435269972,6333,18,0,1,0,3,0
0.384013668,80,0,0.330111648,6000,16,0,1,0,0,0
0.48533755,56,0,10.07996446,2250,13,0,1,0,0,0
0.269268257,51,0,0.208234447,25000,11,0,3,0,3,0
0.079766983,83,0,0.254372814,2000,5,0,1,0,0,0
0.571821623,43,0,400.52475248,1300,11,1,1,0,2,0
0.9999998999999999,58,0,0.17200965199999999,2900,3,1,0,0,0,0
0.125360569,35,0,0.049994048,8400,7,0,0,0,1,0
0.122655975,67,0,0.379846684,9000,18,0,4,0,0,0
0.0,52,0,0.139019057,3200,4,1,0,1,1,0
0.44546806200000005,44,0,2287.0, ,9,0,1,0,1,0
0.02058543,58,0,682.0, ,6,0,1,0,1,0
0.658498803,35,0,0.373553464,6480,10,1,1,0,0,0
0.30414028600000004,46,0,4981.0, ,10,0,2,0,0,0
0.380360979,45,0,0.420312676,8890,15,0,1,0,0,0
0.232956735,57,0,2071.0, ,5,0,2,0, ,0
0.013422561999999999,79,0,0.24229655,3796,12,0,1,0,0,0
0.026446847000000002,42,0,0.46807757,11292,16,0,4,0,3,0
0.14545559,51,0,0.569884928,7125,12,0,2,0,1,0
0.30301464899999997,37,1,0.20935043399999997,7250,7,0,1,0,2,0
0.148141976,72,0,0.385653587,4000,4,0,1,0,0,0
0.930856201,57,0,0.38491246100000004,3883,3,0,1,0,0,0
0.25477621899999997,47,0,0.475972002,17000,14,0,3,0,3,0
0.396689354,29,0,141.0, ,4,0,0,0,1,0
0.0,73,0,611.0, ,6,0,1,0,1,0
0.7569920309999999,56,0,0.605794736,4900,8,0,2,0,0,0
0.909636295,29,0,218.0, ,2,0,0,0, ,0
0.0,46,0,0.709423206,5963,4,0,2,0,2,0
0.7341812809999999,67,0,0.147158285,9166,11,0,1,0,0,0
0.015569558,51,0,0.153890106,10500,12,0,1,0,3,0
0.072956719,68,1,0.681895617,6456,20,0,4,0,0,0
0.011690256999999999,87,0,0.004329004,3500,3,0,0,0,0,0
0.009253641,66,0,0.004329004,5666,3,0,0,0,0,0
0.32792240300000003,60,0,0.45763571799999997,1970,5,0,1,0,1,0
0.9999998999999999,30,0,0.004329004,2500,2,0,0,0,0,0
0.143371326,87,0,22.0, ,6,0,0,0,0,0
0.0,44,0,0.035589672,12896,5,0,0,0,4,0
0.061497965999999994,58,0,0.46389713200000005,3032,16,0,2,0,0,0
0.775074655,70,0,0.43285976200000004,4363,7,0,1,0,0,0
0.06812476099999999,57,0,0.08499303300000001,12200,6,0,1,0,1,0
0.875348476,60,3,0.433238475,8784,7,0,1,0,0,0
0.49739279799999997,52,0,0.37337523200000006,7000,8,0,2,0,2,0
0.035076473,50,0,0.154410131,4500,5,0,1,0,1,0
0.065842777,81,0,51.0, ,4,0,0,0, ,0
0.008678683000000001,43,1,0.25212054300000003,14500,9,0,1,0,2,0
0.008958164000000001,73,0,0.004329004,5000,8,0,0,0,0,0
0.11924701900000001,63,0,0.169899147,11600,11,0,1,0,1,0
0.23205780899999998,51,1,0.11601817699999999,7041,11,0,0,0,1,1
0.26392620699999997,35,1,0.799548985,3990,11,0,1,0,1,0
0.020266762,69,0,0.308878985,2916,8,0,1,0,0,0
0.21987801199999998,56,1,0.447776112,2000,7,0,0,0,2,0
0.179378255,39,0,0.25009998699999997,7500,21,0,1,0,3,0
0.7919505029999999,60,1,0.08055274700000001,8900,5,0,0,0,3,0
0.014467743,48,0,0.233910717,7100,13,0,0,0,1,0
0.17104227100000002,48,0,0.291916595,3500,9,0,1,0,3,0
0.847430514,31,0,0.419168821,5028,4,0,1,0,0,0
0.008313623000000001,46,0,0.305453249,8416,7,0,1,0,1,0
0.314685315,29,0,0.010055866,1300,2,0,0,0,0,0
0.0,38,0,2662.0, ,9,0,3,0,0,0
0.631684206,50,0,0.288829635,10500,7,0,1,0,0,0
0.019770786999999998,74,0,0.057054525,3557,9,0,1,0,0,0
0.06588971099999999,48,0,0.019575856000000003,5516,2,0,0,0,0,0
0.826574825,65,0,0.729480737,3581,5,0,2,0,0,0
0.44446769700000005,43,0,0.155756913,6400,5,0,0,0,0,0
0.0006570769999999999,63,0,0.475209141,4900,15,0,1,0,1,1
0.015478394,52,0,0.253856702,5833,13,0,2,0,1,0
0.015234871,73,0,339.0, ,12,0,0,0,0,0
0.5433003129999999,86,0,0.494457831,6224,15,0,2,0,0,0
0.400672973,42,1,2925.0, ,3,0,1,0,0,0
0.8241758240000001,43,0,10.062915065,2860,6,0,2,0,0,0
0.05168249,69,0,0.0073589530000000005,3668,5,0,0,0,0,0
0.32035657300000003,80,0,0.8225653959999999,3172,9,0,1,0,0,0
0.020020206000000002,81,0,0.09587823599999999,9000,11,0,1,0,1,0
0.8502431890000001,57,0,0.946843854,4213,18,0,1,0,0,0
0.125239403,58,1,0.215894675,25000,24,1,3,1,0,0
0.406999557,56,4,0.373439274,6166,17,1,1,0,0,1
0.9999998999999999,29,4,0.018490755,2000,2,3,0,2,3,1
0.678065347,36,0,0.486265946,8700,12,0,3,0,0,0
0.8819412040000001,47,0,0.586715867,1625,6,1,0,0,0,0
0.048418672999999995,51,0,0.35615321899999997,7361,12,0,1,0,2,0
0.356723475,59,0,3418.0, ,9,0,2,0,0,0
0.9999998999999999,29,0,24.0, ,2,0,0,0, ,0
1.0,42,0,0.527288579,5734,13,0,1,0,1,0
0.14628107,51,0,3178.0, ,8,0,1,0,0,0
0.847967329,35,0,170.17821782,1300,8,0,0,0,0,0
0.244785382,78,2,0.317473011,2500,7,0,0,0,0,1
0.16299729599999999,63,1,0.212657751,5308,8,0,0,0,0,0
0.26853542,70,0,0.301347035,7200,7,0,1,0,0,0
0.9999998999999999,74,0,8.0, ,2,0,0,0,0,0
0.609916233,41,0,0.331347729,2685,5,1,0,0,3,0
0.068318025,56,0,4981.0, ,12,0,3,0,0,0
0.9999998999999999,58,1,0.004329004, ,2,0,0,0,0,0
0.157977432,52,0,0.407372512,8490,15,0,2,0,1,0
0.096852886,45,1,0.36668225,6416,5,0,1,0,2,0
0.165720783,68,0,0.311916978,8575,10,0,1,0,0,0
0.023825855,49,0,0.004329004,5000,4,0,0,0,0,0
0.019161476,51,0,0.5876550739999999,9833,6,0,3,0,0,0
0.9999998999999999,34,1,1330.0, ,2,3,0,1,0,1
0.257522906,29,0,0.697862694,3087,6,0,1,0,0,0
0.006487646999999999,61,0,0.004329004,5291,4,0,0,0,0,0
0.521122195,63,0,0.550794195,8750,22,0,1,0,0,0
0.332913846,58,0,0.403734707,3105,10,0,0,0,0,0
0.696783975,49,0,0.344413897,4000,5,0,0,0,2,0
0.027375467,38,0,0.164135041,21000,7,0,1,0,0,0
0.792427676,59,0,2992.0, ,6,0,1,0,0,0
0.0,69,0,0.19748050399999997,8334,6,0,1,0,0,0
0.004611026,78,0,0.009985735,1300,4,0,0,0,0,0
0.35209255799999994,43,1,0.6874327029999999,6500,8,0,2,0,1,0
0.34590552,62,0,0.493168944,3000,16,0,0,0,0,0
0.070707397,41,0,0.287942412,5000,5,0,2,0,0,0
0.034031206,64,0,0.175116204,9250,7,0,2,0,1,0
0.432416843,43,3,0.205183585,4166,9,0,0,0,0,0
0.12401208300000001,60,0,0.054327995,4932,8,0,0,0,2,0
0.066831213,29,0,0.104779044,5000,6,0,0,0,0,0
0.11701392699999999,56,0,0.420457756,3538,6,0,1,0,0,0
0.27656134600000004,68,0,2346.0, ,15,0,1,0,1,0
0.25442180600000003,65,0,0.465842311,8167,12,0,4,0,0,0
0.016066131,85,0,0.135431062,9406,10,0,0,0,0,0
0.06967517200000001,51,0,1542.0, ,3,0,1,0,0,0
0.093060169,57,1,3105.0, ,15,0,2,0, ,0
0.0019414410000000001,73,0,0.047995429000000006,10500,16,0,0,0,0,0
0.670236641,43,0,0.153662247,4600,3,0,0,0,0,0
0.18650822600000003,61,0,0.30963820000000003,10198,10,0,1,0,2,0
0.017214705,60,0,0.11602765599999999,7954,14,0,1,0,1,0
0.35928143700000004,29,0,0.00998004,1300,2,0,0,0,0,0
0.020379857,34,0,0.339871284,3262,9,0,0,0,0,0
0.096120341,57,0,0.258836599,9901,8,0,1,0,0,0
0.028982068,51,0,0.053595712000000004,12500,5,0,0,0,1,0
0.0,29,0,0.004329004,2557,3,0,0,0,0,0
0.0,33,0,0.13532666699999998,10300,6,0,2,0,1,0
0.00027827,71,2,0.004329004,10500,10,0,0,0,0,0
0.234689523,43,0,0.636525217,4500,12,0,2,0,0,0
0.152307815,31,0,0.237523992,4167,4,0,1,0,0,0
0.36976632299999995,37,0,0.391354634,6916,5,0,2,0,0,0
0.053997231,69,0,0.351558019,5230,8,0,1,0,0,0
0.0017185289999999999,53,0,0.037195041,7500,7,0,1,0,2,0
0.19708305399999998,43,0,0.38818181799999996,6599,15,0,1,0,0,0
0.965110535,32,3,0.7355268640000001,2400,11,0,1,0,3,0
0.906642907,63,0,0.167962675,4500,3,0,0,0,0,0
0.17071936899999998,42,2,0.68890598,5200,18,0,2,0,4,0
0.245210659,49,0,0.371121225,4833,14,0,1,0,0,0
0.9999998999999999,32,0,244.0, ,2,0,0,0,1,0
0.078546073,31,1,0.019781145,2375,7,0,0,0,1,0
0.547764361,46,0,0.7257926309999999,3500,10,0,1,0,2,0
0.058541185,77,0,61.0, ,2,0,0,0,0,0
0.71347421,29,0,0.393838468,1300,3,0,0,0,0,0
0.9999998999999999,29,0,0.004329004,4000,2,1,0,0,0,1
0.041988022,62,0,0.41306240899999996,3444,11,0,2,0,1,0
0.019921544,29,0,0.217223358,4400,7,0,0,0,3,0
0.590160656,35,0,0.304391721,1980,9,0,0,1,1,0
0.182605798,29,0,0.150385604,2333,4,0,1,0,0,0
0.088451781,52,0,10.270864568,2000,9,0,2,0,0,0
0.009709364,68,0,0.006245269,5283,7,0,0,0,0,0
0.9999998999999999,37,0,0.42491240799999996,8276,2,0,1,0,1,0
0.9999998999999999,52,1,0.384321394,11250,5,0,2,0,0,0
0.353909739,39,0,0.115245765,3600,5,2,0,1,0,0
0.941889764,30,1,0.41745166100000003,4033,6,0,0,0,0,0
1.0,68,0,1719.0, ,7,0,2,0,0,1
0.053218034000000004,66,0,1486.0, ,9,0,1,0,2,0
0.359264074,51,0,0.200388475,3088,4,0,0,0,0,0
0.085250646,43,0,0.267497308,6500,10,0,2,1,0,0
0.53387729,43,0,0.45018602700000004,7256,12,0,2,0,2,0
0.0,62,0,0.005247376,2667,7,0,0,0,0,0
0.021530722999999998,63,0,0.761323868,10000,16,0,3,0,0,0
0.06351325599999999,51,0,2107.0, ,9,0,1,0,1,0
0.493013972,36,0,470.0, ,2,0,0,0,1,0
0.085459622,60,0,0.245808495,10735,9,0,2,0,1,0
0.08571287,38,0,0.171049623,17491,11,0,2,0,0,0
0.412671436,64,0,0.48838640200000005,6500,5,0,2,0,0,0
0.021645734,56,0,180.0, ,17,0,0,0,0,0
0.799963341,47,0,0.147590361,7967,6,0,0,0,0,0
0.144171166,44,0,0.15556535800000001,6800,4,0,1,0,0,0
0.7104768109999999,39,1,0.388300975,12000,11,0,2,0,1,0
1.0,71,0,0.10438603099999999,13200,5,0,1,0,1,0
0.0,48,4,0.100707092,14000,10,0,0,0,0,0
0.7998857309999999,29,0,0.16098436300000002,3900,3,0,0,0,0,0
0.022024945,67,0,0.1225,6399,14,0,1,0,0,0
0.048748805,68,0,0.019516877,6250,6,0,0,0,1,0
0.01059595,63,0,0.24052652600000002,10027,6,0,1,0,1,0
0.068623853,53,0,0.316318996,10833,16,0,2,0,0,1
0.00338039,61,1,10.279191308,7270,17,0,4,0,1,0
0.62569045,72,0,0.7107162690000001,3601,15,0,2,0,0,0
0.6076684960000001,64,0,0.65792386,9035,9,0,1,0,0,0
0.735158105,66,0,176.0, ,2,0,0,0,0,0
0.08710085599999999,58,0,0.35798429299999995,9167,21,0,2,0,1,0
0.032728543,54,0,0.233514511,9750,14,0,2,0,3,0
0.0,84,0,0.004329004,12500,2,0,0,0,0,0
0.815816337,54,0,0.9711511,3500,9,0,1,0,2,0
